Children Map for Subproblem Tree 23
======================================
Parent ID (x, y) -> [List of Children IDs (x, y)]
    0 (1, 15) -> [ 1 (1.90666, 14.5781); 536 (1.81235, 14.9664); 892 (1.11815, 14.6935); 1275 (1.64137, 14.5777); 1367 (1.18624, 14.3158); 1759 (1.00135, 14.4998); 2156 (1.57369, 14.3484); 2274 (1.23271, 14.5359); 2387 (0.746512, 14.4939); 2526 (1.08279, 14.7206); 2605 (0.639062, 14.7359); 2831 (1.17772, 14.6409); 2914 (1.12261, 14.041); 3039 (1.54981, 15.1768); 3251 (0.559551, 14.3845); 3386 (1.20922, 15.6585); 3780 (0.26662, 14.8612); 3889 (0.773004, 14.5879); 4366 (0.655026, 15.6767); 4632 (0.934491, 15.1947); 4809 (1.32933, 14.9078); 4953 (1.20964, 15.9156); 4969 (0.301342, 15.2766); 5147 (1.60276, 14.5448); 5174 (0.70217, 15.3533); 5209 (0.795675, 14.2394); 5301 (0.494109, 14.7756); 5538 (1.60914, 14.4703); 6120 (0.609126, 14.4655); 6346 (1.27463, 15.1064); 6916 (1.42897, 15.1056); 7726 (1.62117, 14.6191); 7805 (0.955136, 14.738); 7942 (0.724842, 14.7303); 8206 (1.79465, 14.4473); 8376 (1.71462, 15.1209); 8693 (0.424322, 15.3947); 8966 (1.53656, 14.8348); 9051 (1.29504, 14.8554); 9094 (0.596023, 14.9091); 9475 (1.04977, 15.1092); 9645 (1.0353, 15.561); 9726 (0.592647, 15.1432); 10091 (0.519131, 14.6489); 10249 (0.753432, 14.1123); 10625 (1.02268, 14.5137); 10713 (0.765792, 15.5185); 10802 (0.847834, 15.8572); 10984 (0.230616, 14.4638); 11099 (1.49481, 15.5204); 11336 (1.2745, 15.7659); 11466 (0.895268, 15.0229); 11584 (1.56742, 15.7065); 11599 (0.278599, 14.3958); 11671 (0.40504, 14.6594); 11971 (1.86897, 15.3016); 12015 (1.2056, 14.7317); 12027 (0.629757, 15.3144); 12040 (1.41604, 14.814); 12058 (0.701571, 14.435); 12513 (0.281934, 14.7526); 12696 (1.87979, 14.9286); 12777 (1.06648, 15.1254); 12853 (0.647662, 15.1387); 13036 (0.619401, 14.3967); 13522 (1.08237, 14.4301); 13643 (0.631127, 14.3467); 14088 (1.42239, 14.2195); 14205 (0.103234, 15.3873); 14266 (0.795847, 15.0308); 14318 (0.580105, 15.0731); 14441 (1.38715, 14.8364); 14466 (1.16741, 15.4166); 14550 (0.658221, 15.2216); 14711 (0.616717, 14.4751); 14748 (1.07949, 15.4498); 14749 (0.910584, 14.8709); 14916 (1.84069, 14.7018); 15163 (0.826813, 15.7318); 15322 (1.23355, 15.1969); 15386 (0.952644, 14.6219); 15401 (0.885424, 15.9155); 15571 (0.440113, 15.0761); 15664 (1.97424, 14.815); 15833 (1.79515, 15.1264); 16000 (1.36027, 14.3844); 16001 (0.507072, 14.6788); 16062 (0.181502, 15.4571); 16304 (0.331566, 15.6435); 16755 (0.59496, 14.9087); 16856 (0.464522, 15.837); 17497 (1.65716, 15.0031); 17741 (1.01053, 14.2107); 17748 (1.86498, 15.0698); 17815 (0.482975, 15.5474); 18228 (1.60485, 15.3019); 18649 (1.24264, 14.6305); 18835 (0.0865509, 15.0325); 19686 (0.0869089, 14.8772); 19770 (1.00793, 15.4203); 20346 (0.297521, 14.5265); 20853 (1.2627, 14.1128); 21375 (0.189055, 15.2042); 21882 (1.46974, 15.0436); 22325 (0.994731, 15.7); 22655 (0.939174, 15.0223); 23518 (0.233563, 14.4844); 23620 (1.34513, 14.9557); 23921 (1.02733, 14.9763); 23975 (1.5211, 15.2274); 24409 (0.460379, 14.7656); 24606 (1.59627, 14.9896); 24632 (1.6385, 14.7628); 24677 (1.63358, 15.4175); 24833 (1.14799, 14.0655); 25825 (1.42539, 15.2332); 26239 (1.4581, 15.7716); 27854 (1.47422, 14.6648); 28027 (0.420332, 14.2787); 28271 (0.295804, 15.4999); 29055 (1.51405, 15.0448); 29089 (0.326273, 15.7235); 29839 (0.676092, 14.115); 30046 (1.00525, 15.8373); 30349 (0.525378, 15.1829); 30573 (0.849619, 15.8311); 30576 (0.103207, 14.9485); 30830 (0.477529, 15.3998); 30970 (0.137476, 14.6548); 31176 (1.36224, 15.6359); 31273 (1.56012, 15.1666); 31737 (0.542433, 14.6476); 31908 (1.11337, 14.3272); 32493 (0.0847917, 15.2685); 32537 (0.792412, 14.2466); 32795 (0.628199, 15.9178); 32949 (0.964734, 15.8938); 33290 (1.84123, 14.5716); 33712 (0.369364, 14.7783); 34271 (1.75401, 14.5932); 34922 (0.746468, 15.0198); 34970 (0.137623, 15.2885); 35392 (1.94095, 15.1252); 35891 (0.2283, 14.7728); 36026 (1.63685, 15.3532); 36067 (1.3331, 14.3607); 36159 (0.955944, 15.7775); 36962 (1.6372, 14.7057); 37033 (1.17572, 14.4995); 37139 (1.12917, 15.4311); 37849 (0.182398, 14.9125); 38033 (1.04033, 14.8958); 38215 (0.364344, 14.7675); 39174 (0.451618, 15.427); 39262 (1.77045, 15.4533); 39502 (0.770095, 15.349); 40211 (1.08492, 14.9815); 40895 (1.87678, 15.4453); 41073 (1.2896, 14.1324); 41166 (0.114238, 14.7869); 41666 (1.59429, 14.6731); 41715 (0.243215, 15.4026); 42175 (1.03528, 14.8272); 42426 (1.17981, 15.2692); 42547 (1.32682, 15.726); 43751 (1.07121, 15.0292); 43880 (1.54207, 15.1252); 44608 (0.111789, 15.437); 44665 (1.75311, 14.8557); 44982 (1.54597, 14.8447); 44992 (1.69269, 15.652); 45910 (1.26176, 14.9591); 45917 (1.6043, 14.4494); 45928 (0.938868, 14.2359); 46209 (1.88124, 14.6361); 46296 (1.55993, 15.6286); 47186 (0.828699, 14.2347); 47351 (0.279203, 14.7914); 47476 (0.0945773, 14.6125); 47939 (0.31628, 15.6557); 48177 (0.921352, 14.6951); 48388 (0.868373, 15.5601); 48977 (0.92209, 14.705); 49303 (1.33751, 15.1028); 49472 (1.35325, 14.4786); 50607 (0.340073, 15.5878); 50890 (0.579947, 15.2746); 50957 (0.0636812, 14.8541); 51124 (0.8316, 14.8085); 51366 (0.575964, 14.6636); 52590 (1.39959, 14.6111); 52925 (1.15085, 15.5441); 53065 (0.908047, 14.8635); 53838 (1.34273, 14.6741); 54339 (1.73981, 14.6325); 54928 (0.567763, 15.4401); 55493 (1.20577, 14.1309); 55532 (1.88103, 14.533); 55576 (0.441248, 15.1482); 55787 (1.11642, 15.0892); 55797 (0.475262, 15.4579); 56314 (1.27519, 14.8978); 56324 (1.25689, 14.3945); 56758 (0.683542, 15.9004); 56760 (0.484572, 15.0802); 56894 (1.24516, 15.1803); 57118 (1.26842, 14.6668); 57205 (0.336227, 14.8273); 57345 (1.13139, 15.3205); 58941 (0.575361, 14.8386); 61024 (0.535121, 14.7234); 61089 (1.67885, 14.5521); 61126 (1.96796, 14.9435); 61375 (0.796933, 15.1214); 62036 (0.608719, 15.1708); 62340 (1.74879, 14.6053); 62414 (1.66967, 15.2401); 62593 (0.887261, 14.7742); 62943 (0.396771, 15.0892); 62970 (1.583, 14.5824); 63151 (0.472884, 15.7664); 63976 (0.403988, 15.2725); 64265 (1.65761, 14.8389); 65227 (0.0805745, 15.043); 65275 (0.689623, 15.4986); 66145 (1.10063, 15.4031); 66225 (1.71521, 15.2473); 66323 (0.496361, 14.8049); 67099 (0.71895, 15.3263); 67299 (0.501809, 14.3651); 67485 (0.5167, 14.7538); 67524 (0.59533, 15.2207); 68369 (1.32288, 14.8117); 68371 (0.324481, 14.6152); 69044 (1.28143, 14.8058); 69683 (0.341968, 14.7501); 70443 (1.68386, 15.692); 70500 (1.1305, 14.6946); 70615 (1.02765, 14.4979); 70626 (0.754175, 15.1786); 70678 (1.67606, 15.2124); 70956 (1.36032, 15.0268); 71269 (1.1634, 15.6152); 71391 (0.973573, 14.7829); 72043 (1.48304, 15.2041); 72062 (1.96902, 14.9682); 72363 (0.486228, 15.3211); 72587 (0.660605, 15.8596); 72855 (1.81263, 15.0247); 73480 (1.31036, 15.5416); 74037 (1.26161, 14.4623); 74396 (1.81138, 14.55); 74983 (0.540084, 15.6977); 75169 (0.40141, 14.2178); 75197 (1.54935, 15.36); 75376 (0.805798, 14.5802); 76001 (0.722597, 14.2393); 76718 (0.224557, 14.4691); 76806 (0.392687, 14.6005); 77137 (1.70637, 14.4915); 77321 (0.235253, 15.4011); 77453 (0.539031, 15.1453); 77689 (0.538297, 15.7647); 77719 (0.83884, 15.5315); 77917 (0.359461, 15.1083); 78085 (0.709099, 15.0695); 78106 (1.53853, 14.8512); 79046 (1.58117, 15.5337); 79218 (0.183638, 14.5658); 79482 (1.7216, 14.9942); 79527 (0.381532, 14.7177); 79824 (1.61261, 15.4265); 79893 (1.36865, 15.4963); 80330 (1.25101, 14.5085); 80447 (0.0981748, 15.2799); 80535 (0.481808, 15.6438); 81455 (0.337719, 14.6672); 81886 (0.576585, 14.9767); 82388 (0.79383, 14.2195); 82423 (1.24214, 14.3465); 82534 (1.24793, 15.0774); 82635 (0.644176, 14.6979); 82884 (1.67734, 14.3787); 82958 (1.08881, 15.9217); 83263 (0.473424, 14.623); 83720 (1.71937, 14.5757); 84042 (0.859163, 15.8072); 84294 (0.538977, 15.0711); 84338 (0.95757, 14.6818); 84584 (0.595455, 14.5103); 84605 (0.858728, 14.9745); 84860 (1.53853, 14.3739); 85190 (0.411179, 14.5531); 85438 (0.587145, 14.8628); 86309 (1.15612, 15.4313); 86358 (0.0499388, 14.878); 86575 (1.44988, 14.5613); 86579 (0.931523, 15.0505); 86699 (1.18721, 15.2936); 86934 (1.83595, 14.4799); 87014 (1.3679, 15.4922); 88234 (0.624761, 14.9649); 88690 (0.536543, 14.2131); 89172 (1.15528, 15.721); 89177 (1.46339, 14.3905); 90624 (1.80231, 15.2714); 90625 (1.27794, 14.6638); 90629 (1.30855, 15.8674); 90787 (1.10586, 14.5737); 90974 (0.931244, 15.9169); 91656 (0.826028, 14.416); 91740 (0.737863, 15.8396); 92453 (0.800363, 15.7977); 94017 (1.40138, 15.4734); 94093 (0.613505, 14.6632); 94180 (1.02392, 14.4251); 94757 (0.944101, 14.0292); 95017 (1.22749, 14.7023); 95934 (1.37933, 14.3471); 95958 (0.472021, 15.4613); 96385 (0.398398, 15.3019); 96631 (1.01946, 14.1381); 96760 (0.547333, 14.2674); 96777 (0.246326, 14.5782); 96785 (1.5557, 15.1778); 97534 (0.674948, 15.7173); 98460 (0.235447, 14.7379); 98622 (1.86638, 14.9458); 99457 (0.170416, 15.4877); 99652 (1.37389, 15.1712); 99709 (0.705775, 14.6977); 99808 (1.40939, 15.1826); ]
    1 (1.90666, 14.5781) -> [ 636 (2.59442, 14.286); 34692 (2.4506, 14.3262); 91897 (2.44955, 14.3263); ]
    2 (2.50184, 15.3817) -> [ ]
    93201 (16.6212, 19.6216) -> [ 21414 (16.1097, 20.1572); 50624 (16.0866, 20.2602); 71159 (16.0504, 20.3658); 74969 (16.0773, 20.2236); 80932 (16.0303, 20.3188); ]
    93202 (20.278, 5.75399) -> [ 12992 (20.4556, 6.37851); 24665 (20.4511, 6.40111); 42892 (20.4466, 6.25709); 58493 (20.3234, 5.85662); 59768 (20.3508, 6.03344); 62014 (20.5175, 6.45598); 66228 (20.4709, 6.29917); ]
    93203 (5.00494, -4.00663) -> [ 21798 (5.25214, -4.30773); 90000 (5.48873, -4.55056); ]
    93204 (5.25573, 13.8117) -> [ 3572 (5.50061, 14.0099); 79114 (5.98369, 14.3374); ]
    93205 (21.6885, 2.63271) -> [ 4479 (22.2824, 3.39355); 4949 (22.0971, 3.30058); 9444 (22.2303, 3.38323); 46590 (22.1977, 3.42697); 60712 (22.1775, 3.23498); 78464 (22.1573, 3.37448); 81821 (22.1099, 2.98945); 93825 (22.0411, 3.14598); 96964 (22.2632, 3.32105); ]
    93206 (1.46442, 3.70478) -> [ 38835 (1.47148, 3.70057); ]
    93207 (15.2254, 8.43023) -> [ 5213 (15.2353, 8.5061); 27598 (14.9954, 9.01579); 51050 (14.9798, 9.0404); 51142 (14.8915, 9.18806); 58630 (15.0813, 8.95118); 68111 (14.871, 9.25218); 74087 (15.2302, 8.49781); ]
    93208 (22.4669, 6.54846) -> [ ]
    93209 (9.26628, 18.3911) -> [ 9523 (9.55334, 18.4156); 17360 (10.1708, 18.2766); 25772 (9.569, 18.4136); 30944 (9.79888, 18.4377); 36344 (9.43524, 18.3432); 80360 (9.49024, 18.3263); 84600 (9.69778, 18.4283); ]
    93210 (17.7588, 7.61507) -> [ 128 (17.6792, 8.02639); 6921 (17.6612, 7.87599); 8466 (17.7345, 7.69719); 16903 (17.5696, 8.50536); 18283 (17.588, 8.44603); 24356 (17.5911, 8.29207); 37640 (17.6252, 8.25147); 40992 (17.7524, 7.71468); 41570 (17.5911, 8.4554); 64047 (17.7015, 7.9242); 71787 (17.6653, 7.67139); 74782 (17.566, 8.54052); 76176 (17.5913, 8.42525); 84562 (17.7001, 7.92822); ]
    93211 (18.617, 15.6279) -> [ 24260 (18.3088, 15.9944); 35708 (18.2714, 16.0336); 63521 (17.9409, 16.3403); ]
    93213 (20.2442, 4.09246) -> [ ]
    93214 (10.2567, -4.67565) -> [ ]
    93215 (10.7862, 7.9351) -> [ 4948 (10.9131, 8.71496); 37357 (10.9544, 8.64635); 48215 (10.9581, 8.65672); 67539 (10.8362, 8.35); 93571 (10.939, 8.54917); ]
    93216 (23.8814, 8.2304) -> [ 515 (24.1627, 9.02563); 738 (23.9882, 8.581); 5631 (23.9136, 8.28564); 5767 (23.9709, 8.44119); 10529 (24.1398, 9.15804); 21818 (24.0258, 8.77443); 26359 (24.1019, 9.08018); 51721 (24.1559, 9.17678); 52652 (24.0563, 8.58575); 63794 (24.0888, 8.99512); 92434 (23.9597, 8.48875); 96467 (24.1391, 9.14478); ]
    93217 (24.9234, 23.8166) -> [ 21032 (24.8687, 24.2486); 61169 (24.8429, 24.3369); ]
    93218 (6.68396, 9.54146) -> [ 26680 (7.48308, 9.92441); ]
    93219 (13.4689, 23.3057) -> [ 302 (14.007, 23.6837); 6084 (14.1845, 23.6904); 7619 (14.1965, 23.7117); 9096 (14.0694, 23.9068); 9390 (14.0112, 23.794); 57529 (14.2232, 23.72); 89783 (14.033, 23.7168); ]
    93221 (21.3211, 20.4064) -> [ ]
    93222 (6.82258, 11.6213) -> [ 27662 (7.71949, 11.8723); 30598 (7.49123, 11.8004); ]
    93223 (16.2325, 14.2468) -> [ 15321 (15.6984, 14.4967); 19630 (15.7912, 14.508); 61330 (16.0575, 14.3519); 79412 (15.4973, 14.5905); ]
    93224 (17.5396, 15.1285) -> [ 576 (16.8903, 15.6848); 20225 (17.1788, 15.4687); 22562 (16.8192, 15.7327); 36974 (16.9087, 15.7176); 55879 (17.2448, 15.5273); 58036 (17.1376, 15.6048); 58368 (17.0933, 15.6282); 59926 (16.8642, 15.7228); 68329 (16.9946, 15.7384); 70437 (17.035, 15.6396); 73002 (17.0948, 15.5616); 81820 (17.0352, 15.6155); ]
    93225 (24.3788, 28.5806) -> [ 26285 (24.2415, 28.9372); ]
    93226 (5.25244, 19.1314) -> [ ]
    93227 (11.4257, 8.23575) -> [ 3028 (11.4878, 8.93791); 34189 (11.4759, 8.74477); 60046 (11.4987, 8.83565); 68999 (11.4433, 8.42102); ]
    93228 (19.5314, -1.45173) -> [ 3352 (19.709, -1.44711); 23572 (19.7781, -1.36725); 30385 (20.4116, -1.20924); 33459 (19.814, -1.31259); 61384 (20.2821, -1.22704); 81740 (19.8871, -1.31489); 86282 (19.7776, -1.36932); ]
    93229 (19.8477, 8.20124) -> [ 1739 (19.7987, 9.00858); 9500 (19.716, 9.04999); 9741 (19.7824, 9.06761); 24213 (19.7974, 8.96646); 33172 (19.8106, 8.69257); 39111 (19.903, 8.84177); 51452 (19.8004, 8.80556); 69756 (19.7582, 8.81435); 78276 (19.7168, 8.98489); 81053 (19.9037, 8.82559); 85912 (19.7699, 8.74659); 88064 (19.7728, 8.7357); ]
    93230 (8.92468, 24.7475) -> [ 3214 (9.389, 25.0113); ]
    93231 (6.0303, 25.1685) -> [ 27389 (6.62303, 25.8451); ]
    93232 (7.80194, 22.6011) -> [ 54978 (8.15791, 22.8015); ]
    93233 (21.4221, 27.2638) -> [ 13865 (20.8229, 27.8721); 16420 (20.79, 27.9192); 20171 (20.8896, 27.7818); 38903 (20.8137, 27.9748); 51668 (20.9844, 27.6672); 57680 (20.9418, 27.6353); 58233 (20.9108, 27.7835); 65389 (20.7834, 27.9586); 77016 (21.014, 27.5943); 84828 (21.0036, 27.5998); ]
    93234 (10.6889, 4.24413) -> [ 3804 (11.1565, 4.6318); 10068 (10.7875, 4.29755); 37851 (11.111, 4.5935); 51284 (11.2849, 4.78303); 78100 (11.1412, 4.59872); 85357 (10.8034, 4.30556); ]
    93235 (20.566, 16.4789) -> [ 7448 (20.5287, 16.5358); 7978 (20.4652, 16.6614); 11996 (20.3764, 16.7298); 13381 (20.2119, 16.952); 20994 (20.4531, 16.6099); 21986 (20.2928, 16.8983); 25414 (19.8985, 17.207); 28259 (19.9942, 17.2217); 46542 (20.3334, 16.8686); 51134 (20.5663, 16.5562); 62890 (20.3481, 16.898); 64172 (20.1691, 16.995); 66364 (19.959, 17.2453); 68450 (20.2183, 16.9992); 72874 (20.0647, 17.2097); 83866 (20.4491, 16.7131); 90911 (20.3939, 16.8194); ]
    93236 (24.028, 20.5051) -> [ 17180 (23.7378, 20.9455); 76568 (23.8098, 20.8731); ]
    93237 (0.590649, 29.2428) -> [ 23515 (0.588879, 29.7494); 38898 (0.590908, 29.9408); 77968 (0.565111, 29.6238); 81936 (0.577387, 29.8537); ]
    93239 (8.40849, 2.51053) -> [ ]
    93240 (22.5175, -0.135271) -> [ 13290 (23.2864, 0.074762); 17255 (23.0503, -0.030387); 32252 (23.4313, -0.0206313); 40826 (22.8836, -0.0567541); 57319 (22.8608, -0.0318312); 61430 (23.054, -0.0124978); 62617 (23.2321, -0.0249752); 78103 (23.4037, 0.0835023); ]
    93241 (5.24046, 20.0537) -> [ ]
    93242 (20.2344, 4.98196) -> [ 15972 (20.4884, 5.53922); 67226 (20.5502, 5.67149); ]
    93243 (7.79118, 17.8737) -> [ 6087 (8.72138, 18.2212); ]
    93244 (15.328, 3.51233) -> [ ]
    93245 (15.1776, 24.0622) -> [ ]
    93246 (1.03331, 5.78797) -> [ ]
    93248 (9.39562, 26.2898) -> [ 30238 (9.97018, 26.7023); 33882 (9.78457, 26.5483); 42650 (9.8924, 26.6426); 61300 (9.88256, 26.6725); 80649 (10.0355, 26.7938); 87219 (9.93941, 26.6635); ]
    93249 (20.4656, 18.3478) -> [ 34567 (20.2632, 18.8346); ]
    93250 (1.95028, 3.49378) -> [ ]
    93251 (7.78462, -1.06397) -> [ 8159 (8.35507, -1.17443); 93042 (8.3499, -1.17667); ]
    93252 (4.313, 29.4389) -> [ ]
    93253 (15.6279, 16.7087) -> [ ]
    93254 (14.8647, 23.4412) -> [ ]
    93255 (0.0681745, 8.53189) -> [ 44078 (0.130527, 8.20306); 45770 (0.164601, 8.11162); ]
    93256 (16.458, -4.60459) -> [ 8025 (17.2716, -4.76572); 13339 (17.2318, -4.76253); 32169 (16.7909, -4.71745); 48550 (17.3514, -4.79252); 53832 (17.3669, -4.78801); 76760 (17.0724, -4.71358); ]
    93257 (18.3363, 14.3246) -> [ 21795 (17.9876, 14.6057); 39603 (18.0534, 14.5606); 40858 (17.758, 15.0296); 47199 (18.1073, 14.5699); 69096 (17.9305, 14.7376); 75229 (18.0714, 14.5282); 98614 (17.9402, 14.7473); ]
    93258 (15.8356, 15.9514) -> [ 73731 (15.7279, 16.0142); ]
    93259 (5.52834, 22.3292) -> [ 198 (5.58153, 22.382); 25869 (6.10308, 22.8333); 39752 (5.98692, 22.739); 44967 (5.91673, 22.7028); ]
    93260 (19.1818, 19.4375) -> [ ]
    93261 (3.65093, 1.94392) -> [ 16232 (4.27107, 1.47122); 80488 (4.43687, 1.36085); 99441 (4.26116, 1.62392); ]
    93262 (16.7357, 7.40874) -> [ 15998 (16.7099, 7.65533); 72030 (16.7257, 7.43071); 73254 (16.7392, 7.72714); ]
    93264 (17.785, 0.635689) -> [ 349 (18.2603, 1.10709); 17939 (18.0383, 0.743176); 47909 (17.9265, 0.801907); 65572 (18.0901, 0.807587); 79377 (18.0973, 0.743329); 91217 (18.1836, 1.02766); ]
    93265 (6.08189, 28.8727) -> [ 25277 (6.40656, 29.3695); 25668 (6.58961, 29.6857); 42070 (6.42252, 29.4916); 58709 (6.38209, 29.4006); 59103 (6.43958, 29.4801); 68781 (6.3443, 29.4059); 72835 (6.38525, 29.3957); 73303 (6.34418, 29.4841); 87623 (6.38248, 29.4641); 88801 (6.35074, 29.3389); 89278 (6.32321, 29.3861); 91041 (6.20903, 29.2628); ]
    93266 (8.34539, 10.0921) -> [ 59485 (8.89786, 10.667); 85125 (8.87138, 10.649); ]
    93267 (20.2832, 24.6829) -> [ 415 (19.9213, 25.2841); 3253 (19.8878, 25.5974); 9902 (19.902, 25.59); 19888 (19.8356, 25.3379); 37243 (19.9475, 25.3458); 47964 (19.8442, 25.3459); 80845 (19.9293, 25.3256); 95123 (20.0717, 25.3242); ]
    93268 (11.3695, 6.02747) -> [ 22756 (11.7451, 6.87372); 30613 (11.7996, 6.89087); 50125 (11.7869, 6.72229); 75286 (11.7074, 6.66937); ]
    93269 (7.71854, 24.4577) -> [ ]
    93270 (7.13409, 24.7534) -> [ ]
    93271 (2.47888, 21.2115) -> [ 1310 (2.65572, 21.6109); 4126 (2.78373, 21.8968); 27608 (2.68078, 21.7074); 37701 (2.59342, 21.5263); 41642 (2.7249, 21.7622); 71149 (2.82187, 21.9626); ]
    93272 (22.053, 10.4188) -> [ 10843 (21.6511, 10.8281); 11120 (21.3654, 11.0001); 69235 (21.3629, 11.0079); 90583 (21.5663, 10.8997); ]
    93273 (22.296, 17.8139) -> [ ]
    93274 (5.40243, 15.0555) -> [ 1598 (5.61593, 15.0663); 8571 (5.77235, 15.0514); 17174 (5.57164, 15.0575); 55677 (5.90428, 15.0805); 87578 (6.12651, 15.042); ]
    93275 (17.4575, 14.3098) -> [ 8784 (17.3539, 14.4015); 55817 (17.434, 14.3558); 55892 (17.0204, 14.7271); 56039 (17.4564, 14.3392); 96603 (16.8011, 14.9105); ]
    93276 (3.65378, 10.6343) -> [ 91772 (4.56916, 10.348); ]
    93278 (6.32707, 19.7494) -> [ 15267 (6.75572, 19.8759); 32436 (6.79122, 19.886); ]
    93281 (14.5025, 4.68682) -> [ ]
    93282 (6.99562, 1.93727) -> [ 24926 (7.37019, 1.89347); 57928 (7.75331, 2.00227); 66245 (7.85757, 1.85666); 72519 (7.36902, 1.88469); ]
    93283 (13.163, 19.415) -> [ 9865 (13.1846, 19.4838); 29490 (13.1783, 19.4123); ]
    93284 (5.56471, 29.1368) -> [ ]
    93285 (19.7146, 18.0649) -> [ 14345 (19.4282, 18.4102); 32770 (19.5489, 18.2932); 34784 (19.4172, 18.4319); 49081 (19.4632, 18.4234); 81619 (19.4593, 18.4242); ]
    93287 (3.00473, 22.1944) -> [ 1129 (3.36192, 22.8245); 8384 (3.04023, 22.3058); 34927 (3.0584, 22.2536); ]
    93288 (2.83731, 2.58283) -> [ 51175 (3.41773, 1.99738); 63542 (3.11276, 2.3115); ]
    93289 (11.7923, 23.031) -> [ ]
    93290 (21.779, 11.6628) -> [ ]
    93291 (20.3086, 0.722295) -> [ ]
    93293 (13.469, 20.3574) -> [ ]
    93295 (24.6006, 16.8264) -> [ 10258 (24.4196, 17.2143); 23556 (24.5633, 16.9207); 67188 (24.4818, 17.1473); 79757 (24.5619, 16.9303); ]
    93296 (7.6496, 8.86906) -> [ 89 (8.0737, 9.20775); 532 (8.23801, 9.31033); 27269 (7.70569, 8.90817); 87796 (8.01341, 9.15044); 92854 (8.32122, 9.43625); ]
    93297 (23.1345, 5.25759) -> [ ]
    93299 (13.2123, 26.7872) -> [ 1799 (13.711, 27.246); 5817 (13.7938, 27.2468); 17527 (13.7584, 27.2921); 39995 (13.7507, 27.238); 53007 (13.3952, 26.967); 56757 (13.5582, 27.1542); 66695 (13.3856, 27.0019); 71860 (13.6074, 27.0255); 73074 (13.5817, 27.1398); 89382 (13.497, 26.9251); 97667 (13.4866, 27.0274); ]
    93300 (22.122, -2.06176) -> [ 7419 (22.7775, -1.91975); 31252 (22.9628, -1.91295); 37066 (22.7325, -1.83657); ]
    93301 (24.22, 19.6199) -> [ 9300 (23.9464, 20.0179); 22097 (23.9864, 19.9628); 45266 (24.0509, 19.8702); 95922 (24.0259, 19.922); 98415 (24.0353, 19.9055); ]
    93302 (17.7341, 6.66675) -> [ 14219 (17.7273, 6.74521); 40936 (17.7012, 7.12746); 48830 (17.6031, 7.54702); 49839 (17.6959, 7.65429); 54823 (17.7772, 7.51993); 65398 (17.7629, 7.424); 84917 (17.7727, 7.24699); 93210 (17.7588, 7.61507); ]
    93303 (7.99087, 3.78079) -> [ ]
    93305 (15.9883, 15.3291) -> [ 31145 (15.8879, 15.3451); 39907 (15.8089, 15.4075); 61737 (15.4061, 15.5738); ]
    93306 (18.3446, 17.7137) -> [ 14311 (17.7014, 18.328); 37137 (17.9723, 18.0302); 47109 (18.3369, 17.7359); 49714 (18.0539, 18.0339); 61101 (17.9581, 18.0488); 68093 (17.7397, 18.269); ]
    93308 (18.6155, -1.78239) -> [ ]
    93309 (21.7191, 5.88752) -> [ 916 (21.9823, 6.71913); 1975 (21.9163, 6.37958); 5308 (21.9924, 6.57575); 5974 (21.9244, 6.4488); 40506 (21.9858, 6.68602); 48970 (22.0079, 6.78645); 70021 (21.9352, 6.46257); ]
    93310 (9.34815, -4.627) -> [ 12839 (10.1903, -4.89573); 16552 (9.5075, -4.69015); 25836 (9.47184, -4.6586); 31339 (10.0575, -4.93635); 43764 (9.78595, -4.80626); 45541 (10.2176, -4.93652); 58772 (10.2577, -4.86145); 59757 (10.0708, -4.85821); 60990 (10.1913, -4.77657); 66333 (9.56314, -4.68616); 72639 (9.81844, -4.81119); 78450 (9.64563, -4.74765); ]
    93311 (9.55814, 1.37706) -> [ 16110 (9.78442, 1.3737); 24275 (10.087, 1.42401); 65257 (9.78613, 1.43326); 72228 (10.1619, 1.45749); 77920 (10.4596, 1.52803); 90303 (9.84508, 1.39745); ]
    93312 (6.36297, 9.94743) -> [ 5904 (6.94066, 10.1416); ]
    93313 (19.1016, 24.159) -> [ 7592 (18.994, 24.5141); 13945 (18.9079, 24.5397); 26344 (18.9507, 24.6111); 36966 (18.9682, 24.4707); 56793 (18.8101, 25.0319); 67156 (18.9542, 25.0318); 67974 (18.9455, 24.6821); 76461 (18.7205, 25.0053); 86998 (18.798, 25.0345); 90830 (18.911, 24.5227); ]
    93314 (19.457, 25.5879) -> [ 10156 (19.2226, 25.9435); 34521 (19.2651, 25.9456); ]
    93315 (3.54749, 28.4828) -> [ 12131 (3.60976, 28.6083); 13550 (3.68657, 29.0305); 18508 (3.69553, 29.1298); 32561 (3.73037, 29); 43369 (3.84623, 29.3599); 61272 (3.73353, 28.9791); 68622 (3.67262, 28.9758); 73589 (3.84603, 29.3364); 80471 (3.64136, 28.8756); 81938 (3.7432, 29.2381); ]
    93316 (1.60083, 19.179) -> [ 239 (1.70693, 19.6146); 12069 (1.78731, 19.8219); 48883 (1.89099, 20.1352); 55401 (1.83527, 20.0304); ]
    93317 (6.04618, 5.84804) -> [ ]
    93318 (10.8761, 3.26696) -> [ ]
